		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Soil 	Soil 	Wind	Wind	ISS 	Arc.
05/02/22	18:50	8.3	8.3	8.3	87	6.3	9.0	S	1.50	27.0	S	5.7	8.4	5.8	4.3	1012.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.1	41	5.5	17.7	7.95	 .0747	0.00	7.2	6.7	227	1	99.6	10
05/02/22	19:00	8.3	8.3	8.3	87	6.2	8.0	S	1.33	24.0	SSW	6.0	8.3	6.1	4.5	1012.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	19.1	41	5.5	17.7	7.95	 .0747	0.03	7.2	6.7	226	1	99.1	10
05/02/22	19:10	8.3	8.3	8.3	88	6.4	10.0	S	1.67	19.0	SSW	5.4	8.3	5.4	4.0	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	19.1	41	5.5	17.7	7.95	 .0747	0.00	7.2	6.7	227	1	99.6	10
05/02/22	19:20	8.3	8.3	8.3	88	6.5	9.0	S	1.50	19.0	SSW	5.7	8.4	5.8	4.3	1012.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.1	41	5.5	17.7	7.95	 .0747	0.00	7.2	6.7	228	1	100.0	10
05/02/22	19:30	8.4	8.4	8.3	88	6.5	9.0	S	1.50	21.0	S	5.8	8.4	5.8	4.3	1012.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.1	41	5.5	17.7	7.95	 .0747	0.00	7.2	6.7	228	1	100.0	10
05/02/22	19:40	8.3	8.4	8.3	88	6.5	9.0	S	1.50	21.0	SSW	5.7	8.4	5.8	4.3	1012.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	19.0	41	5.4	17.6	7.95	 .0747	0.00	7.2	6.7	228	1	100.0	10
05/02/22	19:50	8.3	8.3	8.3	88	6.4	10.0	S	1.67	22.0	SE	5.4	8.3	5.4	4.0	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	19.0	41	5.4	17.6	7.95	 .0747	0.00	7.2	6.7	227	1	99.6	10
05/02/22	20:00	8.2	8.3	8.2	88	6.4	9.0	S	1.50	15.0	S	5.6	8.3	5.7	4.2	1012.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	19.0	41	5.4	17.6	7.95	 .0747	0.03	7.2	6.7	226	1	99.1	10
05/02/22	20:10	8.3	8.3	8.2	88	6.4	10.0	S	1.67	22.0	SSW	5.4	8.3	5.4	4.0	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	18.9	42	5.7	17.6	8.13	 .0747	0.00	6.7	6.7	224	1	98.2	10
05/02/22	20:20	8.2	8.3	8.2	89	6.5	9.0	S	1.50	18.0	SSE	5.6	8.3	5.7	4.2	1011.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	18.9	42	5.7	17.6	8.13	 .0747	0.00	6.7	6.7	227	1	99.6	10
05/02/22	20:30	8.2	8.3	8.2	89	6.5	10.0	S	1.67	22.0	S	5.3	8.3	5.4	3.9	1011.6	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	18.9	42	5.7	17.6	8.13	 .0747	0.00	6.7	6.7	229	1	100.0	10
05/02/22	20:40	8.1	8.2	8.1	90	6.6	9.0	S	1.50	19.0	SSE	5.5	8.2	5.6	4.1	1011.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.9	42	5.7	17.6	8.13	 .0747	0.00	6.7	6.7	229	1	100.0	10
05/02/22	20:50	8.2	8.2	8.1	90	6.6	9.0	S	1.50	18.0	S	5.6	8.3	5.7	4.2	1011.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.8	42	5.6	17.5	8.13	 .0747	0.00	6.7	6.7	229	1	100.0	10
05/02/22	21:00	8.1	8.2	8.1	90	6.6	9.0	S	1.50	23.0	SSW	5.5	8.2	5.6	4.1	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.8	42	5.6	17.5	8.13	 .0747	0.03	6.7	6.7	227	1	99.6	10
05/02/22	21:10	8.1	8.1	8.0	90	6.5	9.0	S	1.50	22.0	S	5.4	8.2	5.6	4.1	1011.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.8	42	5.6	17.5	8.13	 .0747	0.00	6.7	6.7	225	1	98.7	10
05/02/22	21:20	8.0	8.1	8.0	91	6.6	9.0	S	1.50	20.0	SSE	5.3	8.1	5.4	3.9	1011.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.072	0.000	18.8	42	5.6	17.5	8.13	 .0747	0.00	6.7	6.7	229	1	100.0	10
05/02/22	21:30	8.0	8.0	7.9	91	6.6	10.0	S	1.67	21.0	SSW	5.1	8.1	5.2	3.7	1010.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.072	0.000	18.8	42	5.6	17.5	8.13	 .0747	0.00	6.7	6.7	225	1	98.7	10
05/02/22	21:40	8.1	8.1	8.0	90	6.6	10.0	S	1.67	21.0	SSW	5.2	8.2	5.3	3.8	1010.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.8	42	5.6	17.4	8.13	 .0747	0.00	6.7	6.7	229	1	100.0	10
05/02/22	21:50	8.2	8.2	8.1	90	6.6	11.0	S	1.83	22.0	S	5.0	8.3	5.1	3.7	1010.7	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.071	0.000	18.8	43	5.9	17.5	8.25	 .0746	0.00	7.2	6.7	227	1	99.6	10
05/02/22	22:00	8.3	8.3	8.2	89	6.6	11.0	S	1.83	26.0	S	5.1	8.4	5.2	3.8	1010.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.070	0.000	18.7	43	5.9	17.4	8.25	 .0746	0.03	7.2	6.7	224	1	98.2	10
05/02/22	22:10	8.3	8.3	8.3	89	6.6	9.0	S	1.50	22.0	S	5.7	8.4	5.8	4.3	1010.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	18.7	43	5.9	17.4	8.25	 .0746	0.00	7.2	6.7	229	1	100.0	10
05/02/22	22:20	8.4	8.4	8.3	89	6.7	10.0	S	1.67	25.0	SSW	5.6	8.6	5.7	4.2	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.069	0.000	18.7	43	5.8	17.4	8.25	 .0746	0.00	7.2	6.7	227	1	99.6	10
05/02/22	22:30	8.5	8.6	8.4	89	6.8	9.0	S	1.50	22.0	SSE	5.9	8.6	6.1	4.6	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.7	43	5.8	17.4	8.25	 .0746	0.00	7.2	6.7	228	1	100.0	10
05/02/22	22:40	8.6	8.6	8.5	89	6.8	10.0	S	1.67	24.0	S	5.7	8.7	5.8	4.4	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.00	7.8	6.7	226	1	99.1	10
05/02/22	22:50	8.6	8.6	8.5	89	6.8	10.0	S	1.67	20.0	S	5.7	8.7	5.8	4.4	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.00	7.8	6.7	229	1	100.0	10
05/02/22	23:00	8.7	8.7	8.6	89	7.0	10.0	S	1.67	22.0	SSW	5.8	8.8	5.9	4.5	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.03	7.8	6.7	227	1	99.6	10
05/02/22	23:10	8.6	8.6	8.6	89	6.8	8.0	S	1.33	21.0	SSW	6.3	8.7	6.4	4.9	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.00	7.2	6.7	225	1	98.7	10
05/02/22	23:20	8.6	8.6	8.6	89	6.8	9.0	S	1.50	22.0	WSW	6.0	8.7	6.1	4.6	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.00	7.2	6.7	229	1	100.0	10
05/02/22	23:30	8.6	8.6	8.6	90	7.0	10.0	S	1.67	19.0	SSW	5.7	8.7	5.8	4.4	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.8	17.3	8.25	 .0746	0.00	7.2	6.7	228	1	100.0	10
05/02/22	23:40	8.6	8.6	8.5	90	7.0	9.0	S	1.50	25.0	S	6.0	8.7	6.1	4.6	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.7	17.3	8.25	 .0746	0.00	7.2	6.7	228	1	100.0	10
05/02/22	23:50	8.6	8.6	8.6	90	7.0	11.0	SSW	1.83	26.0	SSW	5.4	8.7	5.6	4.2	1009.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.7	17.3	8.25	 .0746	0.00	7.2	6.7	226	1	99.1	10
06/02/22	00:00	8.5	8.6	8.5	90	7.0	8.0	S	1.33	20.0	SSE	6.3	8.6	6.4	4.8	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.7	17.3	8.25	 .0746	0.03	7.2	6.7	228	1	100.0	10
06/02/22	0:10	8.6	8.6	8.5	91	7.2	10.0	S	1.67	26.0	SSW	5.7	8.7	5.8	4.4	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	43	5.7	17.3	8.25	 .0746	0.00	7.2	7.2	227	1	99.6	10
06/02/22	0:20	8.6	8.6	8.5	90	7.1	10.0	SSW	1.67	21.0	SSW	5.8	8.7	5.9	4.4	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.6	44	6.1	17.3	8.35	 .0746	0.00	7.8	7.2	228	1	100.0	10
06/02/22	0:30	8.7	8.7	8.6	90	7.1	9.0	SSW	1.50	21.0	SSE	6.1	8.8	6.2	4.7	1008.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.6	44	6.1	17.3	8.35	 .0745	0.00	7.2	7.2	226	1	99.1	10
06/02/22	0:40	8.7	8.7	8.6	90	7.1	10.0	S	1.67	26.0	SSW	5.8	8.8	5.9	4.5	1008.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.5	44	6.0	17.2	8.35	 .0746	0.00	7.2	7.2	226	1	99.1	10
06/02/22	0:50	8.7	8.7	8.6	90	7.1	10.0	S	1.67	27.0	SSW	5.8	8.8	5.9	4.5	1008.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	7.2	227	1	99.6	10
06/02/22	1:00	8.6	8.7	8.6	90	7.1	9.0	S	1.50	21.0	S	6.1	8.7	6.2	4.7	1008.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.03	7.2	6.7	225	1	98.7	10
06/02/22	1:10	8.6	8.6	8.6	90	7.1	8.0	S	1.33	18.0	SSW	6.4	8.7	6.5	4.9	1008.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	6.7	228	1	100.0	10
06/02/22	1:20	8.6	8.6	8.6	90	7.0	8.0	SSW	1.33	18.0	SSW	6.3	8.7	6.4	4.9	1008.2	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	6.7	226	1	99.1	10
06/02/22	1:30	8.6	8.6	8.6	90	7.0	8.0	S	1.33	22.0	SW	6.3	8.7	6.4	4.9	1008.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	6.7	225	1	98.7	10
06/02/22	1:40	8.6	8.6	8.6	90	7.1	8.0	S	1.33	21.0	SSW	6.4	8.7	6.5	4.9	1007.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	6.7	228	1	100.0	10
06/02/22	1:50	8.6	8.6	8.6	90	7.1	9.0	SSW	1.50	20.0	S	6.1	8.7	6.2	4.7	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.068	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.00	7.2	6.7	227	1	99.6	10
06/02/22	2:00	8.7	8.7	8.6	90	7.1	8.0	S	1.33	25.0	SSW	6.4	8.8	6.6	5.0	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.5	44	6.0	17.2	8.35	 .0745	0.03	7.8	6.7	229	1	100.0	10
06/02/22	2:10	8.7	8.7	8.7	90	7.2	9.0	S	1.50	19.0	SSW	6.2	8.8	6.3	4.8	1007.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.4	44	6.0	17.2	8.35	 .0745	0.00	7.8	7.2	223	1	97.8	10
06/02/22	2:20	8.7	8.8	8.7	90	7.2	9.0	SSW	1.50	22.0	SSW	6.2	8.8	6.3	4.8	1007.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.4	44	6.0	17.2	8.35	 .0745	0.00	7.8	7.2	226	1	99.1	10
06/02/22	2:30	8.7	8.8	8.7	90	7.2	10.0	S	1.67	22.0	SW	5.9	8.8	6.0	4.6	1007.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.4	44	6.0	17.2	8.35	 .0745	0.00	7.8	6.7	229	1	100.0	10
06/02/22	2:40	8.7	8.8	8.7	89	7.0	9.0	SSW	1.50	24.0	SSW	6.2	8.8	6.3	4.8	1006.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.4	44	5.9	17.1	8.35	 .0745	0.00	7.2	6.7	226	1	99.1	10
06/02/22	2:50	8.8	8.8	8.7	89	7.1	9.0	SSW	1.50	19.0	SW	6.3	8.9	6.4	4.9	1006.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.066	0.000	18.4	44	5.9	17.1	8.35	 .0744	0.00	7.8	6.7	227	1	99.6	10
06/02/22	3:00	8.8	8.9	8.7	89	7.1	10.0	SSW	1.67	23.0	SSW	6.1	8.9	6.2	4.7	1006.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.066	0.000	18.4	44	5.9	17.1	8.35	 .0744	0.03	7.8	7.2	225	1	98.7	10
06/02/22	3:10	9.0	9.0	8.8	89	7.3	9.0	S	1.50	19.0	S	6.5	9.1	6.6	5.1	1006.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.4	44	5.9	17.1	8.35	 .0744	0.00	7.8	7.2	228	1	100.0	10
06/02/22	3:20	9.1	9.1	9.0	88	7.2	10.0	S	1.67	23.0	SSW	6.3	9.1	6.3	4.9	1006.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.3	44	5.9	17.1	8.35	 .0744	0.00	7.8	7.2	228	1	100.0	10
06/02/22	3:30	9.1	9.1	9.1	88	7.2	10.0	SSW	1.67	23.0	SSW	6.3	9.2	6.4	5.0	1005.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.3	44	5.9	17.1	8.35	 .0744	0.00	7.8	7.2	227	1	99.6	10
06/02/22	3:40	9.1	9.1	9.1	88	7.2	9.0	S	1.50	24.0	S	6.7	9.2	6.8	5.3	1005.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.3	44	5.9	17.1	8.35	 .0744	0.00	7.8	7.2	227	1	99.6	10
06/02/22	3:50	9.0	9.1	9.0	89	7.3	10.0	S	1.67	25.0	SSW	6.2	9.1	6.3	4.9	1005.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.3	44	5.8	17.0	8.35	 .0743	0.00	7.8	7.2	227	1	99.6	10
06/02/22	4:00	9.0	9.1	9.0	89	7.3	10.0	S	1.67	20.0	SSW	6.2	9.1	6.3	4.9	1004.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.3	45	6.1	17.1	8.55	 .0743	0.03	7.8	7.2	228	1	100.0	10
06/02/22	4:10	9.0	9.0	8.9	89	7.3	9.0	S	1.50	19.0	SSW	6.5	9.1	6.6	5.1	1004.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.3	45	6.1	17.1	8.55	 .0743	0.00	7.8	7.2	227	1	99.6	10
06/02/22	4:20	8.9	9.0	8.9	89	7.2	10.0	S	1.67	21.0	SSW	6.2	9.1	6.3	4.8	1004.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.3	45	6.1	17.1	8.55	 .0743	0.00	7.8	7.2	229	1	100.0	10
06/02/22	4:30	9.0	9.0	8.9	89	7.3	10.0	S	1.67	21.0	SSW	6.2	9.1	6.3	4.9	1004.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.3	45	6.1	17.1	8.55	 .0743	0.00	7.8	7.2	227	1	99.6	10
06/02/22	4:40	9.1	9.1	9.0	90	7.6	10.0	S	1.67	18.0	SW	6.3	9.2	6.4	5.0	1004.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.2	45	6.1	17.0	8.55	 .0743	0.00	7.8	7.2	228	1	100.0	10
06/02/22	4:50	9.1	9.1	9.0	90	7.5	10.0	S	1.67	20.0	SSW	6.3	9.2	6.4	4.9	1003.9	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.2	45	6.1	17.0	8.55	 .0743	0.00	7.8	7.2	227	1	99.6	10
06/02/22	5:00	8.9	9.1	8.9	91	7.6	10.0	S	1.67	25.0	SSW	6.2	9.1	6.3	4.8	1003.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.2	45	6.1	17.0	8.55	 .0742	0.03	7.8	7.8	228	1	100.0	10
06/02/22	5:10	9.0	9.0	8.9	92	7.8	12.0	S	2.00	21.0	S	5.7	9.2	5.8	4.4	1003.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.2	46	6.4	17.1	8.66	 .0742	0.00	7.8	7.8	227	1	99.6	10
06/02/22	5:20	8.9	9.0	8.9	91	7.6	9.0	S	1.50	22.0	SSW	6.4	9.1	6.6	5.1	1003.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.2	46	6.4	17.1	8.66	 .0742	0.00	7.8	7.8	226	1	99.1	10
06/02/22	5:30	9.1	9.1	8.9	91	7.7	11.0	S	1.83	21.0	SSW	6.0	9.2	6.2	4.8	1003.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.2	46	6.4	17.0	8.66	 .0742	0.00	7.8	7.8	224	1	98.2	10
06/02/22	5:40	9.1	9.1	9.1	91	7.7	11.0	S	1.83	24.0	SSW	6.1	9.3	6.2	4.8	1002.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.2	46	6.4	17.0	8.66	 .0742	0.00	7.8	7.8	226	1	99.1	10
06/02/22	5:50	9.1	9.1	9.1	91	7.7	9.0	S	1.50	20.0	WSW	6.6	9.2	6.8	5.3	1002.7	0.40	1.6	0	0.00	0	0.0	0.00	0.0	0.064	0.000	18.1	46	6.3	16.9	8.67	 .0742	0.00	7.8	7.8	227	1	99.6	10
06/02/22	6:00	9.0	9.1	9.0	91	7.6	9.0	S	1.50	24.0	SSW	6.5	9.2	6.7	5.2	1002.5	0.00	1.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	46	6.3	16.9	8.67	 .0742	0.03	7.8	7.8	227	1	99.6	10
06/02/22	6:10	9.0	9.1	9.0	92	7.8	11.0	S	1.83	22.0	S	5.9	9.2	6.1	4.7	1002.1	0.20	1.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.2	46	6.4	17.0	8.66	 .0741	0.00	7.8	7.8	226	1	99.1	10
06/02/22	6:20	8.9	9.0	8.9	92	7.7	9.0	S	1.50	18.0	SSW	6.4	9.1	6.6	5.1	1002.0	0.20	1.2	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	46	6.3	16.9	8.67	 .0741	0.00	7.8	7.8	228	1	100.0	10
06/02/22	6:30	8.9	9.0	8.9	92	7.7	10.0	S	1.67	22.0	SSW	6.2	9.1	6.3	4.9	1001.8	0.00	0.8	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.00	7.8	7.8	227	1	99.6	10
06/02/22	6:40	8.9	9.0	8.9	92	7.7	10.0	S	1.67	24.0	SSW	6.2	9.1	6.3	4.9	1001.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.00	7.8	7.8	228	1	100.0	10
06/02/22	6:50	8.9	9.0	8.9	92	7.7	9.0	S	1.50	16.0	S	6.4	9.1	6.6	5.1	1001.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.00	7.8	7.8	228	1	100.0	10
06/02/22	7:00	8.9	9.0	8.9	93	7.9	9.0	S	1.50	26.0	SSW	6.4	9.1	6.6	5.2	1001.3	0.20	0.0	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.03	7.8	7.8	226	1	99.1	10
06/02/22	7:10	9.0	9.1	8.9	92	7.8	9.0	SSW	1.50	22.0	SSW	6.5	9.2	6.7	5.2	1001.7	0.40	1.6	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.00	7.8	7.8	227	1	99.6	10
06/02/22	7:20	8.9	9.1	8.9	92	7.7	12.0	W	2.00	26.0	S	5.6	9.1	5.8	4.4	1001.8	1.00	9.4	0	0.00	0	0.0	0.00	0.0	0.065	0.000	18.1	47	6.6	17.0	8.86	 .0741	0.00	7.8	7.8	226	1	99.1	10
06/02/22	7:30	8.7	8.9	8.7	92	7.5	12.0	W	2.00	28.0	W	5.4	8.9	5.6	4.2	1002.0	0.00	1.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.2	46	6.4	17.0	8.66	 .0741	0.00	7.8	7.8	226	1	99.1	10
06/02/22	7:40	8.7	8.7	8.7	91	7.3	10.0	W	1.67	22.0	WSW	5.9	8.8	6.0	4.6	1002.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.2	46	6.4	17.0	8.66	 .0741	0.00	7.8	7.8	228	1	100.0	10
06/02/22	7:50	8.7	8.7	8.7	91	7.3	11.0	WNW	1.83	19.0	W	5.6	8.8	5.7	4.3	1002.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.067	0.000	18.2	46	6.4	17.1	8.66	 .0741	0.00	7.8	7.8	227	1	99.6	10
06/02/22	8:00	8.4	8.7	8.4	91	7.1	11.0	WNW	1.83	22.0	WNW	5.3	8.6	5.4	4.0	1002.5	0.40	4.8	1	0.01	5	0.0	0.00	0.0	0.069	0.000	18.2	45	6.1	17.0	8.55	 .0742	0.03	7.2	7.2	229	1	100.0	10
06/02/22	8:10	8.2	8.4	8.2	91	6.8	11.0	WNW	1.83	21.0	W	5.1	8.3	5.2	3.8	1002.7	0.20	2.0	9	0.13	12	0.0	0.00	0.0	0.070	0.000	18.2	45	6.1	17.0	8.55	 .0742	0.00	7.2	7.2	227	1	99.6	10
06/02/22	8:20	8.1	8.3	8.1	91	6.7	8.0	WNW	1.33	14.0	W	5.8	8.2	5.9	4.4	1002.8	0.20	2.4	10	0.14	14	0.0	0.00	0.0	0.071	0.000	18.3	45	6.1	17.1	8.55	 .0742	0.00	7.2	7.2	227	1	99.6	10
06/02/22	8:30	8.0	8.2	8.0	91	6.6	9.0	WNW	1.50	16.0	W	5.3	8.1	5.4	4.1	1002.7	0.00	0.8	14	0.20	16	0.0	0.00	0.0	0.072	0.000	18.3	45	6.1	17.1	8.55	 .0742	0.00	6.7	7.2	227	1	99.6	10
06/02/22	8:40	7.9	8.0	7.9	91	6.6	8.0	WNW	1.33	16.0	WSW	5.6	8.1	5.7	4.4	1002.9	0.00	0.0	27	0.39	35	0.0	0.00	0.0	0.072	0.000	18.3	45	6.1	17.1	8.55	 .0742	0.00	6.7	7.2	228	1	100.0	10
06/02/22	8:50	7.8	7.9	7.8	89	6.1	10.0	WNW	1.67	22.0	WNW	4.8	7.8	4.8	3.7	1002.9	0.00	0.0	33	0.47	40	0.0	0.00	0.0	0.073	0.000	18.3	45	6.1	17.1	8.55	 .0742	0.00	6.7	7.2	227	1	99.6	10
06/02/22	9:00	7.8	7.8	7.7	88	5.9	12.0	WNW	2.00	23.0	NNW	4.3	7.8	4.3	3.2	1003.3	0.00	0.0	28	0.40	33	0.0	0.00	0.0	0.073	0.000	18.3	44	5.8	17.0	8.35	 .0742	0.03	6.7	7.2	226	1	99.1	10
06/02/22	9:10	7.7	7.8	7.7	88	5.9	10.0	WNW	1.67	23.0	NW	4.7	7.8	4.8	3.6	1003.2	0.20	0.0	25	0.36	30	0.0	0.00	0.0	0.074	0.000	18.3	44	5.8	17.0	8.35	 .0742	0.00	6.1	6.7	227	1	99.6	10
06/02/22	9:20	7.4	7.7	7.4	88	5.6	12.0	WNW	2.00	22.0	W	3.9	7.4	3.9	2.8	1003.3	0.60	12.8	31	0.44	44	0.0	0.00	0.0	0.076	0.000	18.3	44	5.8	17.0	8.35	 .0742	0.00	6.1	6.7	227	1	99.6	10
06/02/22	9:30	7.4	7.4	7.3	91	6.0	9.0	WNW	1.50	18.0	W	4.7	7.4	4.7	4.5	1003.8	0.40	3.4	43	0.62	63	0.0	0.00	0.0	0.076	0.000	18.3	44	5.8	17.0	8.35	 .0743	0.00	6.7	6.7	227	1	99.6	10
06/02/22	9:40	6.1	7.4	6.1	89	4.4	17.0	WNW	2.83	33.0	NW	1.5	6.1	1.5	1.1	1003.8	1.20	12.8	28	0.40	33	0.0	0.00	0.0	0.085	0.000	18.3	44	5.9	17.1	8.35	 .0742	0.00	4.4	6.1	227	1	99.6	10
06/02/22	9:50	5.9	6.1	5.9	91	4.6	14.0	WNW	2.33	35.0	NW	1.8	5.9	1.8	2.2	1003.6	0.60	9.0	79	1.13	118	0.0	0.00	0.0	0.086	0.000	18.3	44	5.8	17.0	8.35	 .0742	0.00	5.6	6.1	226	1	99.1	10
06/02/22	10:00	6.6	6.6	5.9	90	5.0	12.0	W	2.00	21.0	W	2.9	6.6	2.9	3.6	1003.8	0.00	0.0	88	1.26	176	0.0	0.00	0.0	0.082	0.000	18.3	44	5.8	17.0	8.35	 .0743	0.05	6.1	6.1	227	1	99.6	10
06/02/22	10:10	6.9	6.9	6.6	86	4.7	13.0	W	2.17	28.0	WNW	3.1	6.8	3.0	5.6	1003.9	0.00	0.0	223	3.20	255	0.5	0.04	0.5	0.079	0.000	18.4	44	5.9	17.1	8.35	 .0742	0.00	7.2	6.1	227	1	99.6	10
